 1.00000000e+06 -1.40897062e+00 -3.63241387e-02 
 1.05932636e+06 -1.40902974e+00 -3.84784733e-02 
 1.12217233e+06 -1.40909608e+00 -4.07604952e-02 
 1.18874673e+06 -1.40917053e+00 -4.31777566e-02 
 1.25927075e+06 -1.40925407e+00 -4.57382535e-02 
 1.33397869e+06 -1.40934781e+00 -4.84504512e-02 
 1.41311879e+06 -1.40945299e+00 -5.13233109e-02 
 1.49695398e+06 -1.40957103e+00 -5.43663185e-02 
 1.58576281e+06 -1.40970348e+00 -5.75895136e-02 
 1.67984034e+06 -1.40985210e+00 -6.10035216e-02 
 1.77949915e+06 -1.41001886e+00 -6.46195856e-02 
 1.88507036e+06 -1.41020599e+00 -6.84496017e-02 
 1.99690471e+06 -1.41041596e+00 -7.25061540e-02 
 2.11537380e+06 -1.41065156e+00 -7.68025533e-02 
 2.24087122e+06 -1.41091592e+00 -8.13528751e-02 
 2.37381395e+06 -1.41121254e+00 -8.61720016e-02 
 2.51464369e+06 -1.41154535e+00 -9.12756633e-02 
 2.66382834e+06 -1.41191877e+00 -9.66804830e-02 
 2.82186357e+06 -1.41233774e+00 -1.02404022e-01 
 2.98927446e+06 -1.41280781e+00 -1.08464824e-01 
 3.16661723e+06 -1.41333520e+00 -1.14882466e-01 
 3.35448110e+06 -1.41392688e+00 -1.21677606e-01 
 3.55349024e+06 -1.41459068e+00 -1.28872029e-01 
 3.76430588e+06 -1.41533535e+00 -1.36488698e-01 
 3.98762844e+06 -1.41617072e+00 -1.44551805e-01 
 4.22419991e+06 -1.41710781e+00 -1.53086812e-01 
 4.47480631e+06 -1.41815893e+00 -1.62120502e-01 
 4.74028027e+06 -1.41933793e+00 -1.71681021e-01 
 5.02150383e+06 -1.42066027e+00 -1.81797911e-01 
 5.31941137e+06 -1.42214328e+00 -1.92502150e-01 
 5.63499267e+06 -1.42380638e+00 -2.03826173e-01 
 5.96929627e+06 -1.42567127e+00 -2.15803890e-01 
 6.32343288e+06 -1.42776226e+00 -2.28470689e-01 
 6.69857912e+06 -1.43010652e+00 -2.41863426e-01 
 7.09598142e+06 -1.43273442e+00 -2.56020396e-01 
 7.51696016e+06 -1.43567991e+00 -2.70981281e-01 
 7.96291403e+06 -1.43898090e+00 -2.86787071e-01 
 8.43532472e+06 -1.44267969e+00 -3.03479950e-01 
 8.93576181e+06 -1.44682350e+00 -3.21103143e-01 
 9.46588802e+06 -1.45146492e+00 -3.39700714e-01 
 1.00274647e+07 -1.45666253e+00 -3.59317306e-01 
 1.06223576e+07 -1.46248151e+00 -3.79997814e-01 
 1.12525434e+07 -1.46899431e+00 -4.01786974e-01 
