 1.00000000e+06 -4.04326955e-01  4.32870567e-05 
 1.05932636e+06 -4.04326958e-01  4.58551275e-05 
 1.12217233e+06 -4.04326961e-01  4.85755539e-05 
 1.18874673e+06 -4.04326965e-01  5.14573749e-05 
 1.25927075e+06 -4.04326969e-01  5.45101658e-05 
 1.33397869e+06 -4.04326974e-01  5.77440701e-05 
 1.41311879e+06 -4.04326979e-01  6.11698328e-05 
 1.49695398e+06 -4.04326986e-01  6.47988368e-05 
 1.58576281e+06 -4.04326992e-01  6.86431403e-05 
 1.67984034e+06 -4.04327000e-01  7.27155170e-05 
 1.77949915e+06 -4.04327009e-01  7.70294985e-05 
 1.88507036e+06 -4.04327018e-01  8.15994193e-05 
 1.99690471e+06 -4.04327029e-01  8.64404646e-05 
 2.11537380e+06 -4.04327041e-01  9.15687208e-05 
 2.24087122e+06 -4.04327055e-01  9.70012287e-05 
 2.37381395e+06 -4.04327070e-01  1.02756041e-04 
 2.51464369e+06 -4.04327087e-01  1.08852280e-04 
 2.66382834e+06 -4.04327106e-01  1.15310206e-04 
 2.82186357e+06 -4.04327128e-01  1.22151278e-04 
 2.98927446e+06 -4.04327152e-01  1.29398233e-04 
 3.16661723e+06 -4.04327179e-01  1.37075154e-04 
 3.35448110e+06 -4.04327210e-01  1.45207556e-04 
 3.55349024e+06 -4.04327244e-01  1.53822467e-04 
 3.76430588e+06 -4.04327283e-01  1.62948522e-04 
 3.98762844e+06 -4.04327326e-01  1.72616054e-04 
 4.22419991e+06 -4.04327374e-01  1.82857200e-04 
 4.47480631e+06 -4.04327428e-01  1.93706002e-04 
 4.74028027e+06 -4.04327489e-01  2.05198529e-04 
 5.02150383e+06 -4.04327558e-01  2.17372989e-04 
 5.31941137e+06 -4.04327634e-01  2.30269862e-04 
 5.63499267e+06 -4.04327721e-01  2.43932034e-04 
 5.96929627e+06 -4.04327817e-01  2.58404941e-04 
 6.32343288e+06 -4.04327926e-01  2.73736719e-04 
 6.69857912e+06 -4.04328047e-01  2.89978370e-04 
 7.09598142e+06 -4.04328184e-01  3.07183927e-04 
 7.51696016e+06 -4.04328337e-01  3.25410641e-04 
 7.96291403e+06 -4.04328509e-01  3.44719173e-04 
 8.43532472e+06 -4.04328702e-01  3.65173795e-04 
 8.93576181e+06 -4.04328918e-01  3.86842611e-04 
 9.46588802e+06 -4.04329161e-01  4.09797787e-04 
 1.00274647e+07 -4.04329433e-01  4.34115793e-04 
 1.06223576e+07 -4.04329739e-01  4.59877666e-04 
 1.12525434e+07 -4.04330082e-01  4.87169287e-04 
 1.19201159e+07 -4.04330467e-01  5.16081671e-04 
 1.26272929e+07 -4.04330899e-01  5.46711285e-04 
 1.33764242e+07 -4.04331383e-01  5.79160374e-04 
 1.41699988e+07 -4.04331927e-01  6.13537321e-04 
 1.50106532e+07 -4.04332537e-01  6.49957021e-04 
 1.59011806e+07 -4.04333221e-01  6.88541284e-04 
 1.68445397e+07 -4.04333989e-01  7.29419263e-04 
 1.78438649e+07 -4.04334850e-01  7.72727912e-04 
 1.89024764e+07 -4.04335816e-01  8.18612474e-04 
 2.00238915e+07 -4.04336900e-01  8.67227005e-04 
 2.12118361e+07 -4.04338116e-01  9.18734933e-04 
 2.24702570e+07 -4.04339480e-01  9.73309655e-04 
 2.38033356e+07 -4.04341009e-01  1.03113518e-03 
 2.52155008e+07 -4.04342724e-01  1.09240684e-03 
 2.67114446e+07 -4.04344648e-01  1.15733198e-03 
 2.82961373e+07 -4.04346805e-01  1.22613082e-03 
 2.99748441e+07 -4.04349224e-01  1.29903729e-03 
 3.17531424e+07 -4.04351936e-01  1.37629996e-03 
 3.36369407e+07 -4.04354976e-01  1.45818304e-03 
 3.56324979e+07 -4.04358384e-01  1.54496753e-03 
 3.77464443e+07 -4.04362203e-01  1.63695232e-03 
 3.99858033e+07 -4.04366483e-01  1.73445559e-03 
 4.23580154e+07 -4.04371278e-01  1.83781616e-03 
 4.48709622e+07 -4.04376649e-01  1.94739504e-03 
 4.75329930e+07 -4.04382665e-01  2.06357718e-03 
 5.03529523e+07 -4.04389400e-01  2.18677326e-03 
 5.33402096e+07 -4.04396938e-01  2.31742183e-03 
 5.65046900e+07 -4.04405374e-01  2.45599148e-03 
 5.98569075e+07 -4.04414811e-01  2.60298344e-03 
 6.34079998e+07 -4.04425363e-01  2.75893428e-03 
