 1.00000000e+06 -8.29868773e-01  8.26284941e-04 
 1.05932636e+06 -8.29868720e-01  8.75305388e-04 
 1.12217233e+06 -8.29868659e-01  9.27234035e-04 
 1.18874673e+06 -8.29868591e-01  9.82243413e-04 
 1.25927075e+06 -8.29868515e-01  1.04051629e-03 
 1.33397869e+06 -8.29868430e-01  1.10224627e-03 
 1.41311879e+06 -8.29868334e-01  1.16763846e-03 
 1.49695398e+06 -8.29868226e-01  1.23691012e-03 
 1.58576281e+06 -8.29868106e-01  1.31029140e-03 
 1.67984034e+06 -8.29867970e-01  1.38802610e-03 
 1.77949915e+06 -8.29867818e-01  1.47037250e-03 
 1.88507036e+06 -8.29867648e-01  1.55760418e-03 
 1.99690471e+06 -8.29867456e-01  1.65001097e-03 
 2.11537380e+06 -8.29867242e-01  1.74789989e-03 
 2.24087122e+06 -8.29867001e-01  1.85159615e-03 
 2.37381395e+06 -8.29866730e-01  1.96144429e-03 
 2.51464369e+06 -8.29866427e-01  2.07780925e-03 
 2.66382834e+06 -8.29866086e-01  2.20107765e-03 
 2.82186357e+06 -8.29865704e-01  2.33165903e-03 
 2.98927446e+06 -8.29865275e-01  2.46998723e-03 
 3.16661723e+06 -8.29864794e-01  2.61652181e-03 
 3.35448110e+06 -8.29864254e-01  2.77174961e-03 
 3.55349024e+06 -8.29863648e-01  2.93618635e-03 
 3.76430588e+06 -8.29862968e-01  3.11037831e-03 
 3.98762844e+06 -8.29862205e-01  3.29490420e-03 
 4.22419991e+06 -8.29861349e-01  3.49037705e-03 
 4.47480631e+06 -8.29860388e-01  3.69744625e-03 
 4.74028027e+06 -8.29859310e-01  3.91679971e-03 
 5.02150383e+06 -8.29858100e-01  4.14916613e-03 
 5.31941137e+06 -8.29856742e-01  4.39531742e-03 
 5.63499267e+06 -8.29855218e-01  4.65607129e-03 
 5.96929627e+06 -8.29853508e-01  4.93229393e-03 
 6.32343288e+06 -8.29851589e-01  5.22490288e-03 
 6.69857912e+06 -8.29849436e-01  5.53487011e-03 
 7.09598142e+06 -8.29847020e-01  5.86322520e-03 
 7.51696016e+06 -8.29844308e-01  6.21105878e-03 
 7.96291403e+06 -8.29841265e-01  6.57952613e-03 
 8.43532472e+06 -8.29837851e-01  6.96985102e-03 
 8.93576181e+06 -8.29834019e-01  7.38332973e-03 
 9.46588802e+06 -8.29829719e-01  7.82133539e-03 
 1.00274647e+07 -8.29824894e-01  8.28532248e-03 
 1.06223576e+07 -8.29819480e-01  8.77683165e-03 
 1.12525434e+07 -8.29813404e-01  9.29749483e-03 
 1.19201159e+07 -8.29806585e-01  9.84904060e-03 
 1.26272929e+07 -8.29798934e-01  1.04332999e-02 
 1.33764242e+07 -8.29790348e-01  1.10522120e-02 
 1.41699988e+07 -8.29780714e-01  1.17078310e-02 
 1.50106532e+07 -8.29769902e-01  1.24023326e-02 
 1.59011806e+07 -8.29757769e-01  1.31380211e-02 
 1.68445397e+07 -8.29744155e-01  1.39173371e-02 
 1.78438649e+07 -8.29728877e-01  1.47428654e-02 
 1.89024764e+07 -8.29711733e-01  1.56173434e-02 
 2.00238915e+07 -8.29692496e-01  1.65436704e-02 
 2.12118361e+07 -8.29670908e-01  1.75249166e-02 
 2.24702570e+07 -8.29646683e-01  1.85643332e-02 
 2.38033356e+07 -8.29619500e-01  1.96653631e-02 
 2.52155008e+07 -8.29588996e-01  2.08316518e-02 
 2.67114446e+07 -8.29554768e-01  2.20670595e-02 
 2.82961373e+07 -8.29516358e-01  2.33756729e-02 
 2.99748441e+07 -8.29473259e-01  2.47618188e-02 
 3.17531424e+07 -8.29424896e-01  2.62300774e-02 
 3.36369407e+07 -8.29370627e-01  2.77852972e-02 
 3.56324979e+07 -8.29309733e-01  2.94326099e-02 
 3.77464443e+07 -8.29241403e-01  3.11774464e-02 
 3.99858033e+07 -8.29164732e-01  3.30255538e-02 
 4.23580154e+07 -8.29078702e-01  3.49830127e-02 
 4.48709622e+07 -8.28982171e-01  3.70562559e-02 
 4.75329930e+07 -8.28873858e-01  3.92520874e-02 
 5.03529523e+07 -8.28752329e-01  4.15777029e-02 
 5.33402096e+07 -8.28615971e-01  4.40407101e-02 
 5.65046900e+07 -8.28462979e-01  4.66491509e-02 
 5.98569075e+07 -8.28291326e-01  4.94115239e-02 
 6.34079998e+07 -8.28098741e-01  5.23368073e-02 
 6.71697655e+07 -8.27882676e-01  5.54344831e-02 
 7.11547031e+07 -8.27640277e-01  5.87145615e-02 
 7.53760525e+07 -8.27368340e-01  6.21876056e-02 
