 1.00000000e+06 -1.84248014e+00 -1.01814539e-02 
 1.05932636e+06 -1.84249561e+00 -1.07853128e-02 
 1.12217233e+06 -1.84251297e+00 -1.14249645e-02 
 1.18874673e+06 -1.84253245e+00 -1.21025263e-02 
 1.25927075e+06 -1.84255431e+00 -1.28202401e-02 
 1.33397869e+06 -1.84257883e+00 -1.35804794e-02 
 1.41311879e+06 -1.84260636e+00 -1.43857571e-02 
 1.49695398e+06 -1.84263724e+00 -1.52387330e-02 
 1.58576281e+06 -1.84267190e+00 -1.61422225e-02 
 1.67984034e+06 -1.84271078e+00 -1.70992055e-02 
 1.77949915e+06 -1.84275442e+00 -1.81128351e-02 
 1.88507036e+06 -1.84280338e+00 -1.91864480e-02 
 1.99690471e+06 -1.84285832e+00 -2.03235741e-02 
 2.11537380e+06 -1.84291996e+00 -2.15279476e-02 
 2.24087122e+06 -1.84298913e+00 -2.28035174e-02 
 2.37381395e+06 -1.84306674e+00 -2.41544595e-02 
 2.51464369e+06 -1.84315381e+00 -2.55851884e-02 
 2.66382834e+06 -1.84325152e+00 -2.71003696e-02 
 2.82186357e+06 -1.84336114e+00 -2.87049329e-02 
 2.98927446e+06 -1.84348412e+00 -3.04040854e-02 
 3.16661723e+06 -1.84362211e+00 -3.22033248e-02 
 3.35448110e+06 -1.84377691e+00 -3.41084540e-02 
 3.55349024e+06 -1.84395058e+00 -3.61255943e-02 
 3.76430588e+06 -1.84414540e+00 -3.82612006e-02 
 3.98762844e+06 -1.84436395e+00 -4.05220743e-02 
 4.22419991e+06 -1.84460911e+00 -4.29153784e-02 
 4.47480631e+06 -1.84488409e+00 -4.54486500e-02 
 4.74028027e+06 -1.84519253e+00 -4.81298139e-02 
 5.02150383e+06 -1.84553845e+00 -5.09671937e-02 
 5.31941137e+06 -1.84592640e+00 -5.39695231e-02 
 5.63499267e+06 -1.84636144e+00 -5.71459538e-02 
 5.96929627e+06 -1.84684925e+00 -6.05060625e-02 
 6.32343288e+06 -1.84739619e+00 -6.40598538e-02 
 6.69857912e+06 -1.84800934e+00 -6.78177601e-02 
 7.09598142e+06 -1.84869666e+00 -7.17906363e-02 
 7.51696016e+06 -1.84946700e+00 -7.59897490e-02 
 7.96291403e+06 -1.85033026e+00 -8.04267587e-02 
 8.43532472e+06 -1.85129750e+00 -8.51136931e-02 
 8.93576181e+06 -1.85238103e+00 -9.00629104e-02 
 9.46588802e+06 -1.85359457e+00 -9.52870500e-02 
 1.00274647e+07 -1.85495342e+00 -1.00798968e-01 
 1.06223576e+07 -1.85647457e+00 -1.06611658e-01 
 1.12525434e+07 -1.85817690e+00 -1.12738144e-01 
 1.19201159e+07 -1.86008137e+00 -1.19191359e-01 
 1.26272929e+07 -1.86221118e+00 -1.25983986e-01 
 1.33764242e+07 -1.86459203e+00 -1.33128274e-01 
 1.41699988e+07 -1.86725227e+00 -1.40635807e-01 
 1.50106532e+07 -1.87022316e+00 -1.48517240e-01 
 1.59011806e+07 -1.87353907e+00 -1.56781974e-01 
 1.68445397e+07 -1.87723767e+00 -1.65437786e-01 
 1.78438649e+07 -1.88136020e+00 -1.74490387e-01 
 1.89024764e+07 -1.88595156e+00 -1.83942920e-01 
 2.00238915e+07 -1.89106052e+00 -1.93795374e-01 
 2.12118361e+07 -1.89673979e+00 -2.04043923e-01 
 2.24702570e+07 -1.90304610e+00 -2.14680181e-01 
 2.38033356e+07 -1.91004009e+00 -2.25690367e-01 
 2.52155008e+07 -1.91778622e+00 -2.37054385e-01 
 2.67114446e+07 -1.92635249e+00 -2.48744830e-01 
 2.82961373e+07 -1.93580996e+00 -2.60725918e-01 
 2.99748441e+07 -1.94623215e+00 -2.72952364e-01 
 3.17531424e+07 -1.95769419e+00 -2.85368242e-01 
 3.36369407e+07 -1.97027170e+00 -2.97905848e-01 
 3.56324979e+07 -1.98403941e+00 -3.10484623e-01 
 3.77464443e+07 -1.99906951e+00 -3.23010194e-01 
 3.99858033e+07 -2.01542959e+00 -3.35373596e-01 
 4.23580154e+07 -2.03318037e+00 -3.47450774e-01 
 4.48709622e+07 -2.05237312e+00 -3.59102432e-01 
 4.75329930e+07 -2.07304684e+00 -3.70174345e-01 
 5.03529523e+07 -2.09522527e+00 -3.80498210e-01 
 5.33402096e+07 -2.11891386e+00 -3.89893130e-01 
 5.65046900e+07 -2.14409688e+00 -3.98167776e-01 
 5.98569075e+07 -2.17073468e+00 -4.05123270e-01 
 6.34079998e+07 -2.19876156e+00 -4.10556758e-01 
 6.71697655e+07 -2.22808411e+00 -4.14265614e-01 
 7.11547031e+07 -2.25858047e+00 -4.16052142e-01 
 7.53760525e+07 -2.29010059e+00 -4.15728581e-01 
 7.98478392e+07 -2.32246753e+00 -4.13122188e-01 
 8.45849207e+07 -2.35547991e+00 -4.08080102e-01 
 8.96030360e+07 -2.38891547e+00 -4.00473704e-01 
 9.49188578e+07 -2.42253561e+00 -3.90202182e-01 
 1.00550048e+08 -2.45609060e+00 -3.77195062e-01 
 1.06515316e+08 -2.48932540e+00 -3.61413505e-01 
 1.12834482e+08 -2.52198548e+00 -3.42850302e-01 
 1.19528541e+08 -2.55382256e+00 -3.21528548e-01 
 1.26619734e+08 -2.58459973e+00 -2.97499105e-01 
 1.34131621e+08 -2.61409584e+00 -2.70837051e-01 
