 1.00000000e+06 -1.43794427e-01 -2.23733281e-04 
 1.05932636e+06 -1.43794444e-01 -2.37006554e-04 
 1.12217233e+06 -1.43794463e-01 -2.51067280e-04 
 1.18874673e+06 -1.43794484e-01 -2.65962177e-04 
 1.25927075e+06 -1.43794508e-01 -2.81740732e-04 
 1.33397869e+06 -1.43794534e-01 -2.98455368e-04 
 1.41311879e+06 -1.43794564e-01 -3.16161620e-04 
 1.49695398e+06 -1.43794598e-01 -3.34918316e-04 
 1.58576281e+06 -1.43794636e-01 -3.54787774e-04 
 1.67984034e+06 -1.43794678e-01 -3.75836011e-04 
 1.77949915e+06 -1.43794725e-01 -3.98132956e-04 
 1.88507036e+06 -1.43794779e-01 -4.21752692e-04 
 1.99690471e+06 -1.43794838e-01 -4.46773692e-04 
 2.11537380e+06 -1.43794905e-01 -4.73279088e-04 
 2.24087122e+06 -1.43794981e-01 -5.01356940e-04 
 2.37381395e+06 -1.43795065e-01 -5.31100536e-04 
 2.51464369e+06 -1.43795160e-01 -5.62608695e-04 
 2.66382834e+06 -1.43795266e-01 -5.95986099e-04 
 2.82186357e+06 -1.43795386e-01 -6.31343640e-04 
 2.98927446e+06 -1.43795520e-01 -6.68798788e-04 
 3.16661723e+06 -1.43795670e-01 -7.08475981e-04 
 3.35448110e+06 -1.43795838e-01 -7.50507040e-04 
 3.55349024e+06 -1.43796028e-01 -7.95031602e-04 
 3.76430588e+06 -1.43796240e-01 -8.42197590e-04 
 3.98762844e+06 -1.43796478e-01 -8.92161701e-04 
 4.22419991e+06 -1.43796746e-01 -9.45089923e-04 
 4.47480631e+06 -1.43797046e-01 -1.00115809e-03 
 4.74028027e+06 -1.43797383e-01 -1.06055248e-03 
 5.02150383e+06 -1.43797761e-01 -1.12347038e-03 
 5.31941137e+06 -1.43798185e-01 -1.19012082e-03 
 5.63499267e+06 -1.43798660e-01 -1.26072521e-03 
 5.96929627e+06 -1.43799194e-01 -1.33551809e-03 
 6.32343288e+06 -1.43799794e-01 -1.41474790e-03 
 6.69857912e+06 -1.43800466e-01 -1.49867781e-03 
 7.09598142e+06 -1.43801221e-01 -1.58758662e-03 
 7.51696016e+06 -1.43802068e-01 -1.68176964e-03 
 7.96291403e+06 -1.43803018e-01 -1.78153968e-03 
 8.43532472e+06 -1.43804084e-01 -1.88722810e-03 
 8.93576181e+06 -1.43805281e-01 -1.99918591e-03 
 9.46588802e+06 -1.43806624e-01 -2.11778490e-03 
 1.00274647e+07 -1.43808130e-01 -2.24341891e-03 
 1.06223576e+07 -1.43809821e-01 -2.37650512e-03 
 1.12525434e+07 -1.43811719e-01 -2.51748540e-03 
 1.19201159e+07 -1.43813848e-01 -2.66682781e-03 
 1.26272929e+07 -1.43816238e-01 -2.82502811e-03 
 1.33764242e+07 -1.43818919e-01 -2.99261143e-03 
 1.41699988e+07 -1.43821928e-01 -3.17013396e-03 
 1.50106532e+07 -1.43825305e-01 -3.35818483e-03 
