 1.00000000e+06 -1.39910051e-02  9.83425497e-07 
 1.05932636e+06 -1.39910053e-02  1.04176891e-06 
 1.12217233e+06 -1.39910054e-02  1.10357368e-06 
 1.18874673e+06 -1.39910056e-02  1.16904520e-06 
 1.25927075e+06 -1.39910058e-02  1.23840099e-06 
 1.33397869e+06 -1.39910061e-02  1.31187152e-06 
 1.41311879e+06 -1.39910063e-02  1.38970092e-06 
 1.49695398e+06 -1.39910066e-02  1.47214782e-06 
 1.58576281e+06 -1.39910070e-02  1.55948619e-06 
 1.67984034e+06 -1.39910073e-02  1.65200624e-06 
 1.77949915e+06 -1.39910078e-02  1.75001544e-06 
 1.88507036e+06 -1.39910082e-02  1.85383949e-06 
 1.99690471e+06 -1.39910087e-02  1.96382342e-06 
 2.11537380e+06 -1.39910093e-02  2.08033275e-06 
 2.24087122e+06 -1.39910100e-02  2.20375468e-06 
 2.37381395e+06 -1.39910107e-02  2.33449943e-06 
 2.51464369e+06 -1.39910116e-02  2.47300154e-06 
 2.66382834e+06 -1.39910125e-02  2.61972138e-06 
 2.82186357e+06 -1.39910135e-02  2.77514663e-06 
 2.98927446e+06 -1.39910147e-02  2.93979398e-06 
 3.16661723e+06 -1.39910160e-02  3.11421076e-06 
 3.35448110e+06 -1.39910175e-02  3.29897684e-06 
 3.55349024e+06 -1.39910192e-02  3.49470656e-06 
 3.76430588e+06 -1.39910210e-02  3.70205075e-06 
 3.98762844e+06 -1.39910231e-02  3.92169892e-06 
 4.22419991e+06 -1.39910255e-02  4.15438161e-06 
 4.47480631e+06 -1.39910281e-02  4.40087277e-06 
 4.74028027e+06 -1.39910311e-02  4.66199241e-06 
 5.02150383e+06 -1.39910344e-02  4.93860936e-06 
 5.31941137e+06 -1.39910381e-02  5.23164413e-06 
 5.63499267e+06 -1.39910423e-02  5.54207210e-06 
 5.96929627e+06 -1.39910470e-02  5.87092673e-06 
 6.32343288e+06 -1.39910522e-02  6.21930313e-06 
 6.69857912e+06 -1.39910581e-02  6.58836172e-06 
 7.09598142e+06 -1.39910647e-02  6.97933218e-06 
 7.51696016e+06 -1.39910722e-02  7.39351768e-06 
 7.96291403e+06 -1.39910805e-02  7.83229928e-06 
 8.43532472e+06 -1.39910898e-02  8.29714071e-06 
 8.93576181e+06 -1.39911003e-02  8.78959338e-06 
 9.46588802e+06 -1.39911121e-02  9.31130175e-06 
 1.00274647e+07 -1.39911253e-02  9.86400905e-06 
 1.06223576e+07 -1.39911401e-02  1.04495634e-05 
 1.12525434e+07 -1.39911568e-02  1.10699241e-05 
 1.19201159e+07 -1.39911754e-02  1.17271690e-05 
 1.26272929e+07 -1.39911964e-02  1.24235013e-05 
 1.33764242e+07 -1.39912198e-02  1.31612580e-05 
 1.41699988e+07 -1.39912462e-02  1.39429180e-05 
 1.50106532e+07 -1.39912758e-02  1.47711113e-05 
 1.59011806e+07 -1.39913089e-02  1.56486288e-05 
 1.68445397e+07 -1.39913461e-02  1.65784326e-05 
 1.78438649e+07 -1.39913879e-02  1.75636671e-05 
 1.89024764e+07 -1.39914347e-02  1.86076715e-05 
 2.00238915e+07 -1.39914872e-02  1.97139924e-05 
 2.12118361e+07 -1.39915461e-02  2.08863982e-05 
 2.24702570e+07 -1.39916122e-02  2.21288939e-05 
 2.38033356e+07 -1.39916863e-02  2.34457385e-05 
 2.52155008e+07 -1.39917694e-02  2.48414619e-05 
 2.67114446e+07 -1.39918626e-02  2.63208853e-05 
 2.82961373e+07 -1.39919671e-02  2.78891422e-05 
 2.99748441e+07 -1.39920842e-02  2.95517020e-05 
 3.17531424e+07 -1.39922155e-02  3.13143953e-05 
 3.36369407e+07 -1.39923627e-02  3.31834427e-05 
 3.56324979e+07 -1.39925276e-02  3.51654853e-05 
 3.77464443e+07 -1.39927125e-02  3.72676197e-05 
 3.99858033e+07 -1.39929195e-02  3.94974355e-05 
 4.23580154e+07 -1.39931514e-02  4.18630580e-05 
 4.48709622e+07 -1.39934112e-02  4.43731950e-05 
 4.75329930e+07 -1.39937019e-02  4.70371896e-05 
