 1.00000000e+06 -4.07458837e-02  2.07481899e-05 
 1.05932636e+06 -4.07458806e-02  2.19790988e-05 
 1.12217233e+06 -4.07458771e-02  2.32830320e-05 
 1.18874673e+06 -4.07458731e-02  2.46643215e-05 
 1.25927075e+06 -4.07458687e-02  2.61275564e-05 
 1.33397869e+06 -4.07458637e-02  2.76775979e-05 
 1.41311879e+06 -4.07458582e-02  2.93195956e-05 
 1.49695398e+06 -4.07458519e-02  3.10590045e-05 
 1.58576281e+06 -4.07458449e-02  3.29016032e-05 
 1.67984034e+06 -4.07458370e-02  3.48535130e-05 
 1.77949915e+06 -4.07458281e-02  3.69212183e-05 
 1.88507036e+06 -4.07458182e-02  3.91115879e-05 
 1.99690471e+06 -4.07458071e-02  4.14318982e-05 
 2.11537380e+06 -4.07457946e-02  4.38898569e-05 
 2.24087122e+06 -4.07457805e-02  4.64936288e-05 
 2.37381395e+06 -4.07457648e-02  4.92518630e-05 
 2.51464369e+06 -4.07457471e-02  5.21737212e-05 
 2.66382834e+06 -4.07457273e-02  5.52689084e-05 
 2.82186357e+06 -4.07457051e-02  5.85477048e-05 
 2.98927446e+06 -4.07456801e-02  6.20210001e-05 
 3.16661723e+06 -4.07456521e-02  6.57003294e-05 
 3.35448110e+06 -4.07456207e-02  6.95979115e-05 
 3.55349024e+06 -4.07455854e-02  7.37266892e-05 
 3.76430588e+06 -4.07455458e-02  7.81003720e-05 
 3.98762844e+06 -4.07455014e-02  8.27334817e-05 
 4.22419991e+06 -4.07454516e-02  8.76414001e-05 
 4.47480631e+06 -4.07453956e-02  9.28404199e-05 
 4.74028027e+06 -4.07453329e-02  9.83477984e-05 
 5.02150383e+06 -4.07452624e-02  1.04181814e-04 
 5.31941137e+06 -4.07451834e-02  1.10361827e-04 
 5.63499267e+06 -4.07450947e-02  1.16908343e-04 
 5.96929627e+06 -4.07449952e-02  1.23843080e-04 
 6.32343288e+06 -4.07448835e-02  1.31189039e-04 
 6.69857912e+06 -4.07447582e-02  1.38970581e-04 
 7.09598142e+06 -4.07446176e-02  1.47213504e-04 
 7.51696016e+06 -4.07444598e-02  1.55945129e-04 
 7.96291403e+06 -4.07442827e-02  1.65194390e-04 
 8.43532472e+06 -4.07440840e-02  1.74991924e-04 
 8.93576181e+06 -4.07438610e-02  1.85370172e-04 
 9.46588802e+06 -4.07436108e-02  1.96363485e-04 
 1.00274647e+07 -4.07433301e-02  2.08008232e-04 
 1.06223576e+07 -4.07430151e-02  2.20342917e-04 
 1.12525434e+07 -4.07426616e-02  2.33408302e-04 
 1.19201159e+07 -4.07422650e-02  2.47247533e-04 
 1.26272929e+07 -4.07418200e-02  2.61906280e-04 
 1.33764242e+07 -4.07413206e-02  2.77432876e-04 
 1.41699988e+07 -4.07407603e-02  2.93878468e-04 
 1.50106532e+07 -4.07401316e-02  3.11297172e-04 
 1.59011806e+07 -4.07394263e-02  3.29746242e-04 
 1.68445397e+07 -4.07386349e-02  3.49286234e-04 
 1.78438649e+07 -4.07377469e-02  3.69981193e-04 
 1.89024764e+07 -4.07367507e-02  3.91898833e-04 
 2.00238915e+07 -4.07356331e-02  4.15110737e-04 
 2.12118361e+07 -4.07343793e-02  4.39692554e-04 
 2.24702570e+07 -4.07329727e-02  4.65724207e-04 
 2.38033356e+07 -4.07313947e-02  4.93290108e-04 
 2.52155008e+07 -4.07296247e-02  5.22479376e-04 
 2.67114446e+07 -4.07276393e-02  5.53386062e-04 
 2.82961373e+07 -4.07254123e-02  5.86109372e-04 
 2.99748441e+07 -4.07229146e-02  6.20753895e-04 
 3.17531424e+07 -4.07201135e-02  6.57429832e-04 
 3.36369407e+07 -4.07169722e-02  6.96253214e-04 
 3.56324979e+07 -4.07134498e-02  7.37346120e-04 
 3.77464443e+07 -4.07095005e-02  7.80836881e-04 
 3.99858033e+07 -4.07050728e-02  8.26860268e-04 
 4.23580154e+07 -4.07001095e-02  8.75557657e-04 
 4.48709622e+07 -4.06945464e-02  9.27077169e-04 
 4.75329930e+07 -4.06883120e-02  9.81573768e-04 
 5.03529523e+07 -4.06813265e-02  1.03920931e-03 
 5.33402096e+07 -4.06735007e-02  1.10015256e-03 
 5.65046900e+07 -4.06647354e-02  1.16457907e-03 
 5.98569075e+07 -4.06549199e-02  1.23267106e-03 
 6.34079998e+07 -4.06439314e-02  1.30461709e-03 
 6.71697655e+07 -4.06316331e-02  1.38061172e-03 
 7.11547031e+07 -4.06178733e-02  1.46085489e-03 
 7.53760525e+07 -4.06024839e-02  1.54555122e-03 
 7.98478392e+07 -4.05852787e-02  1.63490903e-03 
 8.45849207e+07 -4.05660522e-02  1.72913919e-03 
 8.96030360e+07 -4.05445776e-02  1.82845356e-03 
 9.49188578e+07 -4.05206055e-02  1.93306323e-03 
 1.00550048e+08 -4.04938621e-02  2.04317631e-03 
 1.06515316e+08 -4.04640477e-02  2.15899535e-03 
 1.12834482e+08 -4.04308357e-02  2.28071422e-03 
 1.19528541e+08 -4.03938707e-02  2.40851462e-03 
 1.26619734e+08 -4.03527682e-02  2.54256186e-03 
 1.34131621e+08 -4.03071139e-02  2.68300026e-03 
 1.42089162e+08 -4.02564642e-02  2.82994781e-03 
 1.50518795e+08 -4.02003462e-02  2.98349033e-03 
 1.59448526e+08 -4.01382604e-02  3.14367511e-03 
 1.68908027e+08 -4.00696831e-02  3.31050395e-03 
 1.78928725e+08 -3.99940703e-02  3.48392605e-03 
 1.89543915e+08 -3.99108641e-02  3.66383053e-03 
 2.00788865e+08 -3.98194996e-02  3.85003922e-03 
 2.12700937e+08 -3.97194149e-02  4.04229973e-03 
 2.25319709e+08 -3.96100623e-02  4.24027946e-03 
 2.38687107e+08 -3.94909222e-02  4.44356085e-03 
 2.52847543e+08 -3.93615194e-02  4.65163867e-03 
 2.67848067e+08 -3.92214408e-02  4.86391978e-03 
 2.83738518e+08 -3.90703550e-02  5.07972621e-03 
 3.00571690e+08 -3.89080338e-02  5.29830211e-03 
 3.18403514e+08 -3.87343726e-02  5.51882529e-03 
 3.37293235e+08 -3.85494120e-02  5.74042366e-03 
 3.57303614e+08 -3.83533555e-02  5.96219692e-03 
 3.78501137e+08 -3.81465864e-02  6.18324338e-03 
 4.00956231e+08 -3.79296781e-02  6.40269141e-03 
 4.24743504e+08 -3.77033996e-02  6.61973475e-03 
 4.49941989e+08 -3.74687139e-02  6.83367025e-03 
 4.76635408e+08 -3.72267678e-02  7.04393641e-03 
 5.04912451e+08 -3.69788741e-02  7.25015072e-03 
 5.34867068e+08 -3.67264850e-02  7.45214361e-03 
 5.66598783e+08 -3.64711592e-02  7.64998707e-03 
 6.00213026e+08 -3.62145219e-02  7.84401589e-03 
 6.35821479e+08 -3.59582219e-02  8.03484030e-03 
 6.73542451e+08 -3.57038869e-02  8.22334918e-03 
 7.13501272e+08 -3.54530795e-02  8.41070379e-03 
 7.55830704e+08 -3.52072566e-02  8.59832259e-03 
 8.00671387e+08 -3.49677340e-02  8.78785847e-03 
 8.48172305e+08 -3.47356580e-02  8.98117014e-03 
 8.98491278e+08 -3.45119852e-02  9.18028974e-03 
 9.51795494e+08 -3.42974696e-02  9.38738884e-03 
 1.00826205e+09 -3.40926585e-02  9.60474479e-03 
 1.06807857e+09 -3.38978952e-02  9.83470938e-03 
 1.13144378e+09 -3.37133277e-02  1.00796810e-02 
 1.19856822e+09 -3.35389225e-02  1.03420818e-02 
 1.26967491e+09 -3.33744811e-02  1.06243391e-02 
 1.34500010e+09 -3.32196589e-02  1.09288737e-02 
 1.42479405e+09 -3.30739845e-02  1.12580915e-02 
 1.50932190e+09 -3.29368785e-02  1.16143818e-02 
 1.59886447e+09 -3.28076711e-02  1.20001182e-02 
 1.69371927e+09 -3.26856183e-02  1.24176642e-02 
 1.79420147e+09 -3.25699147e-02  1.28693814e-02 
 1.90064491e+09 -3.24597049e-02  1.33576394e-02 
 2.01340325e+09 -3.23540916e-02  1.38848285e-02 
 2.13285113e+09 -3.22521413e-02  1.44533720e-02 
 2.25938542e+09 -3.21528875e-02  1.50657409e-02 
 2.39342653e+09 -3.20553314e-02  1.57244677e-02 
 2.53541981e+09 -3.19584404e-02  1.64321603e-02 
 2.68583703e+09 -3.18611447e-02  1.71915167e-02 
 2.84517796e+09 -3.17623318e-02  1.80053383e-02 
 3.01397201e+09 -3.16608392e-02  1.88765434e-02 
 3.19277999e+09 -3.15554454e-02  1.98081802e-02 
 3.38219600e+09 -3.14448593e-02  2.08034386e-02 
 3.58284937e+09 -3.13277083e-02  2.18656620e-02 
 3.79540678e+09 -3.12025243e-02  2.29983587e-02 
 4.02057444e+09 -3.10677287e-02  2.42052115e-02 
 4.25910048e+09 -3.09216150e-02  2.54900876e-02 
 4.51177740e+09 -3.07623310e-02  2.68570472e-02 
 4.77944472e+09 -3.05878578e-02  2.83103509e-02 
 5.06299177e+09 -3.03959880e-02  2.98544670e-02 
 5.36336063e+09 -3.01843015e-02  3.14940763e-02 
 5.68154929e+09 -2.99501395e-02  3.32340766e-02 
 6.01861492e+09 -2.96905757e-02  3.50795849e-02 
 6.37567742e+09 -2.94023862e-02  3.70359384e-02 
 6.75392314e+09 -2.90820162e-02  3.91086925e-02 
 7.15460881e+09 -2.87255440e-02  4.13036173e-02 
 7.57906569e+09 -2.83286431e-02  4.36266908e-02 
 8.02870406e+09 -2.78865408e-02  4.60840879e-02 
 8.50501783e+09 -2.73939740e-02  4.86821677e-02 
 9.00958956e+09 -2.68451425e-02  5.14274538e-02 
 9.54409570e+09 -2.62336584e-02  5.43266115e-02 
 1.01103121e+10 -2.55524934e-02  5.73864179e-02 
 1.07101201e+10 -2.47939226e-02  6.06137255e-02 
 1.13455126e+10 -2.39494651e-02  6.40154180e-02 
 1.20186005e+10 -2.30098227e-02  6.75983563e-02 
 1.27316203e+10 -2.19648162e-02  7.13693139e-02 
 1.34869410e+10 -2.08033202e-02  7.53349006e-02 
 1.42870721e+10 -1.95131977e-02  7.95014704e-02 
 1.51346720e+10 -1.80812360e-02  8.38750147e-02 
 1.60325570e+10 -1.64930868e-02  8.84610353e-02 
 1.69837102e+10 -1.47332117e-02  9.32643977e-02 
 1.79912919e+10 -1.27848390e-02  9.82891615e-02 
 1.90586497e+10 -1.06299356e-02  1.03538386e-01 
 2.01893300e+10 -8.24919989e-03  1.09013914e-01 
 2.13870894e+10 -5.62208277e-03  1.14716122e-01 
 2.26559075e+10 -2.72684464e-03  1.20643661e-01 
 2.40000000e+10  4.59343264e-04  1.26793167e-01 
