 1.00000000e+06 -1.13869799e+00  5.37794881e-05 
 1.05932636e+06 -1.13869800e+00  5.69700350e-05 
 1.12217233e+06 -1.13869801e+00  6.03498666e-05 
 1.18874673e+06 -1.13869802e+00  6.39302126e-05 
 1.25927075e+06 -1.13869804e+00  6.77229690e-05 
 1.33397869e+06 -1.13869805e+00  7.17407377e-05 
 1.41311879e+06 -1.13869807e+00  7.59968681e-05 
 1.49695398e+06 -1.13869809e+00  8.05055019e-05 
 1.58576281e+06 -1.13869811e+00  8.52816196e-05 
 1.67984034e+06 -1.13869813e+00  9.03410906e-05 
 1.77949915e+06 -1.13869816e+00  9.57007259e-05 
 1.88507036e+06 -1.13869819e+00  1.01378334e-04 
 1.99690471e+06 -1.13869822e+00  1.07392780e-04 
 2.11537380e+06 -1.13869826e+00  1.13764049e-04 
 2.24087122e+06 -1.13869830e+00  1.20513310e-04 
 2.37381395e+06 -1.13869835e+00  1.27662991e-04 
 2.51464369e+06 -1.13869840e+00  1.35236849e-04 
 2.66382834e+06 -1.13869846e+00  1.43260051e-04 
 2.82186357e+06 -1.13869853e+00  1.51759258e-04 
 2.98927446e+06 -1.13869860e+00  1.60762712e-04 
 3.16661723e+06 -1.13869869e+00  1.70300333e-04 
 3.35448110e+06 -1.13869878e+00  1.80403815e-04 
 3.55349024e+06 -1.13869889e+00  1.91106735e-04 
 3.76430588e+06 -1.13869901e+00  2.02444662e-04 
 3.98762844e+06 -1.13869914e+00  2.14455275e-04 
 4.22419991e+06 -1.13869929e+00  2.27178493e-04 
 4.47480631e+06 -1.13869946e+00  2.40656602e-04 
 4.74028027e+06 -1.13869965e+00  2.54934400e-04 
 5.02150383e+06 -1.13869986e+00  2.70059347e-04 
 5.31941137e+06 -1.13870010e+00  2.86081718e-04 
 5.63499267e+06 -1.13870037e+00  3.03054776e-04 
 5.96929627e+06 -1.13870067e+00  3.21034948e-04 
 6.32343288e+06 -1.13870100e+00  3.40082014e-04 
 6.69857912e+06 -1.13870138e+00  3.60259306e-04 
 7.09598142e+06 -1.13870181e+00  3.81633919e-04 
 7.51696016e+06 -1.13870228e+00  4.04276939e-04 
 7.96291403e+06 -1.13870282e+00  4.28263677e-04 
 8.43532472e+06 -1.13870341e+00  4.53673925e-04 
 8.93576181e+06 -1.13870409e+00  4.80592223e-04 
 9.46588802e+06 -1.13870484e+00  5.09108141e-04 
 1.00274647e+07 -1.13870569e+00  5.39316585e-04 
 1.06223576e+07 -1.13870664e+00  5.71318113e-04 
 1.12525434e+07 -1.13870770e+00  6.05219277e-04 
 1.19201159e+07 -1.13870890e+00  6.41132983e-04 
 1.26272929e+07 -1.13871024e+00  6.79178876e-04 
 1.33764242e+07 -1.13871175e+00  7.19483745e-04 
 1.41699988e+07 -1.13871344e+00  7.62181955e-04 
 1.50106532e+07 -1.13871533e+00  8.07415910e-04 
 1.59011806e+07 -1.13871746e+00  8.55336541e-04 
 1.68445397e+07 -1.13871985e+00  9.06103824e-04 
 1.78438649e+07 -1.13872253e+00  9.59887339e-04 
 1.89024764e+07 -1.13872553e+00  1.01686686e-03 
 2.00238915e+07 -1.13872891e+00  1.07723297e-03 
 2.12118361e+07 -1.13873269e+00  1.14118777e-03 
 2.24702570e+07 -1.13873694e+00  1.20894554e-03 
 2.38033356e+07 -1.13874171e+00  1.28073357e-03 
 2.52155008e+07 -1.13874706e+00  1.35679291e-03 
 2.67114446e+07 -1.13875306e+00  1.43737931e-03 
 2.82961373e+07 -1.13875980e+00  1.52276412e-03 
 2.99748441e+07 -1.13876736e+00  1.61323533e-03 
 3.17531424e+07 -1.13877584e+00  1.70909860e-03 
 3.36369407e+07 -1.13878536e+00  1.81067851e-03 
 3.56324979e+07 -1.13879604e+00  1.91831975e-03 
 3.77464443e+07 -1.13880802e+00  2.03238852e-03 
 3.99858033e+07 -1.13882146e+00  2.15327396e-03 
 4.23580154e+07 -1.13883655e+00  2.28138980e-03 
 4.48709622e+07 -1.13885348e+00  2.41717608e-03 
 4.75329930e+07 -1.13887247e+00  2.56110099e-03 
 5.03529523e+07 -1.13889378e+00  2.71366302e-03 
 5.33402096e+07 -1.13891769e+00  2.87539315e-03 
 5.65046900e+07 -1.13894452e+00  3.04685737e-03 
 5.98569075e+07 -1.13897462e+00  3.22865939e-03 
 6.34079998e+07 -1.13900839e+00  3.42144369e-03 
 6.71697655e+07 -1.13904627e+00  3.62589884e-03 
 7.11547031e+07 -1.13908876e+00  3.84276122e-03 
 7.53760525e+07 -1.13913644e+00  4.07281915e-03 
 7.98478392e+07 -1.13918991e+00  4.31691756e-03 
