 1.00000000e+06 -6.23838913e-02  1.72461953e-04 
 1.05932636e+06 -6.23838566e-02  1.82693425e-04 
 1.12217233e+06 -6.23838176e-02  1.93531880e-04 
 1.18874673e+06 -6.23837739e-02  2.05013325e-04 
 1.25927075e+06 -6.23837249e-02  2.17175905e-04 
 1.33397869e+06 -6.23836698e-02  2.30060025e-04 
 1.41311879e+06 -6.23836081e-02  2.43708488e-04 
 1.49695398e+06 -6.23835387e-02  2.58166633e-04 
 1.58576281e+06 -6.23834610e-02  2.73482492e-04 
 1.67984034e+06 -6.23833737e-02  2.89706941e-04 
 1.77949915e+06 -6.23832757e-02  3.06893877e-04 
 1.88507036e+06 -6.23831658e-02  3.25100391e-04 
 1.99690471e+06 -6.23830425e-02  3.44386959e-04 
 2.11537380e+06 -6.23829041e-02  3.64817642e-04 
 2.24087122e+06 -6.23827487e-02  3.86460302e-04 
 2.37381395e+06 -6.23825745e-02  4.09386821e-04 
 2.51464369e+06 -6.23823789e-02  4.33673342e-04 
 2.66382834e+06 -6.23821594e-02  4.59400523e-04 
 2.82186357e+06 -6.23819131e-02  4.86653801e-04 
 2.98927446e+06 -6.23816367e-02  5.15523673e-04 
 3.16661723e+06 -6.23813266e-02  5.46106003e-04 
 3.35448110e+06 -6.23809785e-02  5.78502328e-04 
 3.55349024e+06 -6.23805880e-02  6.12820203e-04 
 3.76430588e+06 -6.23801497e-02  6.49173549e-04 
 3.98762844e+06 -6.23796579e-02  6.87683032e-04 
 4.22419991e+06 -6.23791060e-02  7.28476460e-04 
 4.47480631e+06 -6.23784867e-02  7.71689201e-04 
 4.74028027e+06 -6.23777918e-02  8.17464631e-04 
 5.02150383e+06 -6.23770119e-02  8.65954603e-04 
 5.31941137e+06 -6.23761368e-02  9.17319944e-04 
 5.63499267e+06 -6.23751548e-02  9.71730983e-04 
 5.96929627e+06 -6.23740529e-02  1.02936810e-03 
 6.32343288e+06 -6.23728164e-02  1.09042233e-03 
 6.69857912e+06 -6.23714288e-02  1.15509597e-03 
 7.09598142e+06 -6.23698718e-02  1.22360321e-03 
 7.51696016e+06 -6.23681247e-02  1.29617089e-03 
 7.96291403e+06 -6.23661641e-02  1.37303918e-03 
 8.43532472e+06 -6.23639642e-02  1.45446235e-03 
 8.93576181e+06 -6.23614956e-02  1.54070959e-03 
 9.46588802e+06 -6.23587256e-02  1.63206589e-03 
 1.00274647e+07 -6.23556174e-02  1.72883289e-03 
 1.06223576e+07 -6.23521298e-02  1.83132987e-03 
 1.12525434e+07 -6.23482164e-02  1.93989473e-03 
 1.19201159e+07 -6.23438253e-02  2.05488502e-03 
 1.26272929e+07 -6.23388983e-02  2.17667904e-03 
 1.33764242e+07 -6.23333701e-02  2.30567701e-03 
 1.41699988e+07 -6.23271673e-02  2.44230221e-03 
 1.50106532e+07 -6.23202079e-02  2.58700230e-03 
 1.59011806e+07 -6.23123995e-02  2.74025058e-03 
 1.68445397e+07 -6.23036390e-02  2.90254732e-03 
 1.78438649e+07 -6.22938103e-02  3.07442120e-03 
 1.89024764e+07 -6.22827837e-02  3.25643073e-03 
 2.00238915e+07 -6.22704133e-02  3.44916575e-03 
 2.12118361e+07 -6.22565361e-02  3.65324892e-03 
 2.24702570e+07 -6.22409689e-02  3.86933729e-03 
 2.38033356e+07 -6.22235068e-02  4.09812385e-03 
 2.52155008e+07 -6.22039200e-02  4.34033910e-03 
 2.67114446e+07 -6.21819513e-02  4.59675260e-03 
 2.82961373e+07 -6.21573125e-02  4.86817448e-03 
 2.99748441e+07 -6.21296808e-02  5.15545694e-03 
 3.17531424e+07 -6.20986952e-02  5.45949558e-03 
 3.36369407e+07 -6.20639516e-02  5.78123071e-03 
 3.56324979e+07 -6.20249979e-02  6.12164840e-03 
 3.77464443e+07 -6.19813287e-02  6.48178136e-03 
 3.99858033e+07 -6.19323791e-02  6.86270954e-03 
 4.23580154e+07 -6.18775180e-02  7.26556040e-03 
 4.48709622e+07 -6.18160410e-02  7.69150862e-03 
 4.75329930e+07 -6.17471618e-02  8.14177544e-03 
 5.03529523e+07 -6.16700039e-02  8.61762719e-03 
 5.33402096e+07 -6.15835910e-02  9.12037306e-03 
 5.65046900e+07 -6.14868360e-02  9.65136191e-03 
 5.98569075e+07 -6.13785303e-02  1.02119779e-02 
 6.34079998e+07 -6.12573312e-02  1.08036347e-02 
 6.71697655e+07 -6.11217496e-02  1.14277682e-02 
 7.11547031e+07 -6.09701358e-02  1.20858270e-02 
 7.53760525e+07 -6.08006651e-02  1.27792611e-02 
 7.98478392e+07 -6.06113236e-02  1.35095077e-02 
 8.45849207e+07 -6.03998924e-02  1.42779742e-02 
 8.96030360e+07 -6.01639328e-02  1.50860176e-02 
 9.49188578e+07 -5.99007715e-02  1.59349204e-02 
 1.00550048e+08 -5.96074868e-02  1.68258621e-02 
 1.06515316e+08 -5.92808963e-02  1.77598862e-02 
 1.12834482e+08 -5.89175469e-02  1.87378618e-02 
 1.19528541e+08 -5.85137083e-02  1.97604402e-02 
 1.26619734e+08 -5.80653709e-02  2.08280058e-02 
 1.34131621e+08 -5.75682495e-02  2.19406210e-02 
 1.42089162e+08 -5.70177948e-02  2.30979659e-02 
 1.50518795e+08 -5.64092139e-02  2.42992732e-02 
 1.59448526e+08 -5.57375024e-02  2.55432581e-02 
 1.68908027e+08 -5.49974895e-02  2.68280463e-02 
 1.78928725e+08 -5.41838990e-02  2.81511006e-02 
 1.89543915e+08 -5.32914278e-02  2.95091497e-02 
 2.00788865e+08 -5.23148431e-02  3.08981216e-02 
 2.12700937e+08 -5.12491008e-02  3.23130876e-02 
 2.25319709e+08 -5.00894842e-02  3.37482199e-02 
