 1.00000000e+06 -4.29596992e-02  9.50131828e-06 
 1.05932636e+06 -4.29596987e-02  1.00649963e-05 
 1.12217233e+06 -4.29596981e-02  1.06621151e-05 
 1.18874673e+06 -4.29596974e-02  1.12946586e-05 
 1.25927075e+06 -4.29596967e-02  1.19647285e-05 
 1.33397869e+06 -4.29596959e-02  1.26745510e-05 
 1.41311879e+06 -4.29596949e-02  1.34264844e-05 
 1.49695398e+06 -4.29596939e-02  1.42230270e-05 
 1.58576281e+06 -4.29596927e-02  1.50668252e-05 
 1.67984034e+06 -4.29596914e-02  1.59606825e-05 
 1.77949915e+06 -4.29596899e-02  1.69075687e-05 
 1.88507036e+06 -4.29596883e-02  1.79106295e-05 
 1.99690471e+06 -4.29596864e-02  1.89731976e-05 
 2.11537380e+06 -4.29596843e-02  2.00988032e-05 
 2.24087122e+06 -4.29596820e-02  2.12911859e-05 
 2.37381395e+06 -4.29596794e-02  2.25543072e-05 
 2.51464369e+06 -4.29596764e-02  2.38923635e-05 
 2.66382834e+06 -4.29596731e-02  2.53098002e-05 
 2.82186357e+06 -4.29596694e-02  2.68113264e-05 
 2.98927446e+06 -4.29596652e-02  2.84019303e-05 
 3.16661723e+06 -4.29596605e-02  3.00868962e-05 
 3.35448110e+06 -4.29596553e-02  3.18718217e-05 
 3.55349024e+06 -4.29596494e-02  3.37626366e-05 
 3.76430588e+06 -4.29596428e-02  3.57656220e-05 
 3.98762844e+06 -4.29596354e-02  3.78874318e-05 
 4.22419991e+06 -4.29596270e-02  4.01351144e-05 
 4.47480631e+06 -4.29596177e-02  4.25161361e-05 
 4.74028027e+06 -4.29596072e-02  4.50384060e-05 
 5.02150383e+06 -4.29595954e-02  4.77103021e-05 
 5.31941137e+06 -4.29595822e-02  5.05406992e-05 
 5.63499267e+06 -4.29595674e-02  5.35389980e-05 
 5.96929627e+06 -4.29595508e-02  5.67151568e-05 
 6.32343288e+06 -4.29595321e-02  6.00797237e-05 
 6.69857912e+06 -4.29595112e-02  6.36438724e-05 
 7.09598142e+06 -4.29594877e-02  6.74194383e-05 
 7.51696016e+06 -4.29594614e-02  7.14189584e-05 
 7.96291403e+06 -4.29594318e-02  7.56557120e-05 
 8.43532472e+06 -4.29593986e-02  8.01437653e-05 
 8.93576181e+06 -4.29593613e-02  8.48980172e-05 
 9.46588802e+06 -4.29593195e-02  8.99342487e-05 
 1.00274647e+07 -4.29592726e-02  9.52691750e-05 
 1.06223576e+07 -4.29592200e-02  1.00920500e-04 
 1.12525434e+07 -4.29591609e-02  1.06906975e-04 
 1.19201159e+07 -4.29590947e-02  1.13248461e-04 
 1.26272929e+07 -4.29590203e-02  1.19965991e-04 
 1.33764242e+07 -4.29589369e-02  1.27081843e-04 
 1.41699988e+07 -4.29588432e-02  1.34619608e-04 
 1.50106532e+07 -4.29587382e-02  1.42604271e-04 
