 1.00000000e+06 -1.17427638e+00 -1.57611694e-02 
 1.05932636e+06 -1.17432361e+00 -1.66951300e-02 
 1.12217233e+06 -1.17437660e+00 -1.76842931e-02 
 1.18874673e+06 -1.17443606e+00 -1.87318949e-02 
 1.25927075e+06 -1.17450278e+00 -1.98413561e-02 
 1.33397869e+06 -1.17457763e+00 -2.10162918e-02 
 1.41311879e+06 -1.17466161e+00 -2.22605213e-02 
 1.49695398e+06 -1.17475584e+00 -2.35780781e-02 
 1.58576281e+06 -1.17486154e+00 -2.49732205e-02 
 1.67984034e+06 -1.17498013e+00 -2.64504422e-02 
 1.77949915e+06 -1.17511317e+00 -2.80144829e-02 
 1.88507036e+06 -1.17526240e+00 -2.96703391e-02 
 1.99690471e+06 -1.17542981e+00 -3.14232750e-02 
 2.11537380e+06 -1.17561758e+00 -3.32788326e-02 
 2.24087122e+06 -1.17582820e+00 -3.52428421e-02 
 2.37381395e+06 -1.17606441e+00 -3.73214313e-02 
 2.51464369e+06 -1.17632932e+00 -3.95210342e-02 
 2.66382834e+06 -1.17662639e+00 -4.18483987e-02 
 2.82186357e+06 -1.17695949e+00 -4.43105925e-02 
 2.98927446e+06 -1.17733297e+00 -4.69150075e-02 
 3.16661723e+06 -1.17775167e+00 -4.96693611e-02 
 3.35448110e+06 -1.17822100e+00 -5.25816949e-02 
 3.55349024e+06 -1.17874704e+00 -5.56603698e-02 
 3.76430588e+06 -1.17933652e+00 -5.89140556e-02 
 3.98762844e+06 -1.17999701e+00 -6.23517159e-02 
 4.22419991e+06 -1.18073691e+00 -6.59825854e-02 
 4.47480631e+06 -1.18156559e+00 -6.98161390e-02 
 4.74028027e+06 -1.18249350e+00 -7.38620516e-02 
 5.02150383e+06 -1.18353224e+00 -7.81301454e-02 
 5.31941137e+06 -1.18469471e+00 -8.26303237e-02 
 5.63499267e+06 -1.18599521e+00 -8.73724883e-02 
 5.96929627e+06 -1.18744961e+00 -9.23664375e-02 
 6.32343288e+06 -1.18907544e+00 -9.76217430e-02 
 6.69857912e+06 -1.19089208e+00 -1.03147599e-01 
 7.09598142e+06 -1.19292086e+00 -1.08952646e-01 
 7.51696016e+06 -1.19518528e+00 -1.15044755e-01 
 7.96291403e+06 -1.19771106e+00 -1.21430779e-01 
 8.43532472e+06 -1.20052637e+00 -1.28116263e-01 
 8.93576181e+06 -1.20366189e+00 -1.35105103e-01 
 9.46588802e+06 -1.20715095e+00 -1.42399156e-01 
 1.00274647e+07 -1.21102956e+00 -1.49997802e-01 
 1.06223576e+07 -1.21533648e+00 -1.57897436e-01 
 1.12525434e+07 -1.22011319e+00 -1.66090917e-01 
 1.19201159e+07 -1.22540375e+00 -1.74566948e-01 
 1.26272929e+07 -1.23125467e+00 -1.83309413e-01 
 1.33764242e+07 -1.23771455e+00 -1.92296654e-01 
 1.41699988e+07 -1.24483374e+00 -2.01500731e-01 
 1.50106532e+07 -1.25266368e+00 -2.10886654e-01 
 1.59011806e+07 -1.26125623e+00 -2.20411627e-01 
 1.68445397e+07 -1.27066269e+00 -2.30024336e-01 
 1.78438649e+07 -1.28093267e+00 -2.39664310e-01 
 1.89024764e+07 -1.29211277e+00 -2.49261422e-01 
 2.00238915e+07 -1.30424502e+00 -2.58735563e-01 
 2.12118361e+07 -1.31736512e+00 -2.67996570e-01 
 2.24702570e+07 -1.33150061e+00 -2.76944459e-01 
 2.38033356e+07 -1.34666880e+00 -2.85470029e-01 
 2.52155008e+07 -1.36287483e+00 -2.93455892e-01 
 2.67114446e+07 -1.38010968e+00 -3.00777967e-01 
 2.82961373e+07 -1.39834842e+00 -3.07307451e-01 
 2.99748441e+07 -1.41754877e+00 -3.12913265e-01 
 3.17531424e+07 -1.43765008e+00 -3.17464910e-01 
 3.36369407e+07 -1.45857291e+00 -3.20835662e-01 
 3.56324979e+07 -1.48021923e+00 -3.22905956e-01 
 3.77464443e+07 -1.50247343e+00 -3.23566813e-01 
 3.99858033e+07 -1.52520406e+00 -3.22723114e-01 
 4.23580154e+07 -1.54826631e+00 -3.20296509e-01 
 4.48709622e+07 -1.57150519e+00 -3.16227789e-01 
 4.75329930e+07 -1.59475911e+00 -3.10478539e-01 
 5.03529523e+07 -1.61786394e+00 -3.03031954e-01 
 5.33402096e+07 -1.64065700e+00 -2.93892762e-01 
 5.65046900e+07 -1.66298099e+00 -2.83086254e-01 
 5.98569075e+07 -1.68468763e+00 -2.70656485e-01 
 6.34079998e+07 -1.70564058e+00 -2.56663789e-01 
 6.71697655e+07 -1.72571788e+00 -2.41181762e-01 
 7.11547031e+07 -1.74481348e+00 -2.24293919e-01 
 7.53760525e+07 -1.76283801e+00 -2.06090226e-01 
